Year,Month,Monthly_Anomaly,Monthly_Unc,Annual_Anomaly,Annual_Unc,FiveYear_Anomaly,FiveYear_Unc,TenYear_Anomaly,TenYear_Unc,TwentyYear_Anomaly,TwentyYear_Unc
1864,8,-0.326,0.195,-0.276,0.135,-0.298,0.122,-0.298,0.106,-0.302,0.082
1864,9,-0.456,0.19,-0.274,0.13,-0.294,0.122,-0.295,0.106,-0.302,0.082
1864,10,-0.341,0.192,-0.272,0.131,-0.288,0.123,-0.295,0.106,-0.303,0.082
1864,11,-0.326,0.258,-0.281,0.132,-0.289,0.124,-0.294,0.106,-0.304,0.081
1864,12,-0.435,0.212,-0.293,0.135,-0.287,0.125,-0.297,0.106,-0.305,0.081
1865,1,0.062,0.274,-0.293,0.137,-0.285,0.125,-0.296,0.106,-0.306,0.081
1865,2,-0.266,0.272,-0.282,0.141,-0.282,0.126,-0.297,0.106,-0.307,0.081
1865,3,-0.412,0.265,-0.262,0.145,-0.276,0.128,-0.295,0.106,-0.308,0.081
1865,4,-0.321,0.236,-0.253,0.149,-0.27,0.129,-0.294,0.106,-0.309,0.081
1865,5,-0.26,0.195,-0.241,0.154,-0.258,0.129,-0.294,0.106,-0.309,0.081
1865,6,-0.248,0.181,-0.244,0.162,-0.248,0.129,-0.293,0.106,-0.309,0.081
1865,7,-0.191,0.204,-0.247,0.166,-0.254,0.129,-0.292,0.107,-0.308,0.081
1865,8,-0.192,0.194,-0.249,0.171,-0.261,0.13,-0.292,0.106,-0.308,0.081
1865,9,-0.213,0.216,-0.252,0.173,-0.26,0.13,-0.292,0.106,-0.308,0.081
1865,10,-0.232,0.229,-0.266,0.178,-0.258,0.13,-0.292,0.106,-0.307,0.08
1865,11,-0.184,0.267,-0.274,0.177,-0.256,0.13,-0.29,0.106,-0.308,0.08
1865,12,-0.473,0.275,-0.272,0.177,-0.252,0.13,-0.288,0.106,-0.308,0.08
1866,1,0.026,0.314,-0.248,0.181,-0.246,0.13,-0.284,0.107,-0.309,0.08
1866,2,-0.285,0.358,-0.25,0.179,-0.241,0.129,-0.283,0.107,-0.309,0.08
1866,3,-0.452,0.31,-0.257,0.18,-0.238,0.128,-0.28,0.106,-0.308,0.08
1866,4,-0.495,0.234,-0.257,0.179,-0.231,0.127,-0.278,0.106,-0.307,0.08
1866,5,-0.35,0.201,-0.244,0.171,-0.23,0.126,-0.276,0.105,-0.308,0.08
1866,6,-0.221,0.17,-0.198,0.168,-0.227,0.125,-0.275,0.105,-0.309,0.08
1866,7,0.093,0.219,-0.214,0.166,-0.222,0.125,-0.274,0.104,-0.308,0.08
1866,8,-0.22,0.222,-0.213,0.16,-0.215,0.124,-0.274,0.104,-0.308,0.08
1866,9,-0.296,0.205,-0.199,0.157,-0.216,0.123,-0.274,0.103,-0.306,0.08
1866,10,-0.233,0.222,-0.167,0.156,-0.214,0.123,-0.272,0.103,-0.305,0.08
1866,11,-0.027,0.212,-0.168,0.158,-0.215,0.122,-0.275,0.103,-0.304,0.08
1866,12,0.081,0.218,-0.167,0.157,-0.217,0.123,-0.275,0.102,-0.305,0.08
1867,1,-0.159,0.288,-0.192,0.153,-0.218,0.123,-0.272,0.102,-0.304,0.08
1867,2,-0.279,0.304,-0.196,0.155,-0.216,0.123,-0.269,0.102,-0.302,0.08
1867,3,-0.286,0.248,-0.183,0.153,-0.21,0.123,-0.268,0.101,-0.299,0.08
1867,4,-0.107,0.238,-0.164,0.152,-0.208,0.122,-0.266,0.101,-0.296,0.08
1867,5,-0.361,0.183,-0.145,0.151,-0.205,0.121,-0.266,0.101,-0.294,0.08
1867,6,-0.207,0.166,-0.168,0.15,-0.205,0.121,-0.265,0.1,-0.292,0.08
1867,7,-0.203,0.199,-0.195,0.149,-0.21,0.12,-0.263,0.1,-0.289,0.08
1867,8,-0.273,0.205,-0.216,0.152,-0.213,0.119,-0.26,0.1,-0.287,0.08
1867,9,-0.145,0.191,-0.217,0.15,-0.212,0.118,-0.257,0.099,-0.284,0.08
1867,10,-0.006,0.221,-0.217,0.148,-0.21,0.117,-0.255,0.099,-0.282,0.08
1867,11,0.2,0.332,-0.195,0.151,-0.209,0.116,-0.254,0.099,-0.279,0.08
1867,12,-0.184,0.41,-0.188,0.151,-0.207,0.115,-0.251,0.099,-0.278,0.08
1868,1,-0.486,0.295,-0.168,0.148,-0.206,0.114,-0.252,0.098,-0.277,0.08
1868,2,-0.537,0.28,-0.152,0.147,-0.207,0.113,-0.252,0.098,-0.273,0.08
1868,3,-0.296,0.221,-0.159,0.149,-0.207,0.111,-0.251,0.098,-0.27,0.08
1868,4,-0.108,0.225,-0.159,0.153,-0.208,0.11,-0.253,0.098,-0.268,0.08
1868,5,-0.1,0.201,-0.197,0.139,-0.21,0.109,-0.253,0.098,-0.266,0.08
1868,6,-0.125,0.163,-0.193,0.133,-0.212,0.109,-0.252,0.097,-0.265,0.08
1868,7,0.038,0.174,-0.168,0.13,-0.22,0.108,-0.25,0.097,-0.263,0.08
1868,8,-0.071,0.164,-0.119,0.134,-0.224,0.108,-0.249,0.096,-0.262,0.08
1868,9,-0.231,0.173,-0.137,0.133,-0.221,0.107,-0.248,0.095,-0.26,0.08
1868,10,-0.01,0.164,-0.148,0.132,-0.213,0.106,-0.246,0.094,-0.259,0.08
1868,11,-0.259,0.199,-0.156,0.128,-0.212,0.106,-0.246,0.093,-0.259,0.08
1868,12,-0.129,0.207,-0.164,0.128,-0.212,0.105,-0.246,0.093,-0.257,0.08
1869,1,-0.195,0.253,-0.188,0.126,-0.216,0.104,-0.243,0.092,-0.257,0.08
1869,2,0.061,0.434,-0.198,0.124,-0.216,0.102,-0.243,0.092,-0.256,0.08
1869,3,-0.518,0.272,-0.188,0.121,-0.217,0.101,-0.244,0.091,-0.256,0.08
1869,4,-0.238,0.206,-0.206,0.118,-0.218,0.101,-0.244,0.091,-0.257,0.079
1869,5,-0.194,0.166,-0.199,0.115,-0.225,0.1,-0.245,0.091,-0.258,0.079
1869,6,-0.219,0.241,-0.221,0.11,-0.233,0.099,-0.247,0.091,-0.258,0.079
1869,7,-0.253,0.168,-0.228,0.111,-0.238,0.097,-0.248,0.09,-0.258,0.079
1869,8,-0.196,0.177,-0.269,0.12,-0.24,0.096,-0.247,0.09,-0.257,0.079
1869,9,-0.105,0.168,-0.253,0.118,-0.241,0.095,-0.244,0.09,-0.257,0.079
1869,10,-0.227,0.162,-0.252,0.121,-0.245,0.094,-0.244,0.09,-0.256,0.079
1869,11,-0.172,0.154,-0.252,0.122,-0.242,0.093,-0.245,0.089,-0.256,0.079
1869,12,-0.393,0.182,-0.244,0.113,-0.243,0.092,-0.244,0.089,-0.258,0.079
1870,1,-0.286,0.218,-0.232,0.107,-0.241,0.09,-0.249,0.089,-0.258,0.079
1870,2,-0.423,0.249,-0.238,0.105,-0.238,0.089,-0.249,0.088,-0.258,0.079
1870,3,-0.327,0.223,-0.247,0.102,-0.238,0.088,-0.249,0.088,-0.256,0.079
1870,4,-0.229,0.18,-0.255,0.105,-0.241,0.088,-0.249,0.087,-0.257,0.079
1870,5,-0.19,0.173,-0.265,0.111,-0.251,0.087,-0.249,0.086,-0.257,0.079
1870,6,-0.126,0.146,-0.279,0.111,-0.255,0.087,-0.249,0.086,-0.257,0.079
1870,7,-0.109,0.145,-0.297,0.114,-0.251,0.085,-0.25,0.085,-0.257,0.079
1870,8,-0.272,0.136,-0.305,0.115,-0.243,0.085,-0.25,0.085,-0.257,0.079
1870,9,-0.206,0.151,-0.297,0.115,-0.243,0.084,-0.25,0.084,-0.257,0.079
1870,10,-0.324,0.137,-0.283,0.111,-0.247,0.083,-0.25,0.083,-0.257,0.079
1870,11,-0.298,0.241,-0.29,0.109,-0.25,0.082,-0.252,0.083,-0.256,0.079
1870,12,-0.557,0.182,-0.298,0.112,-0.251,0.082,-0.252,0.083,-0.253,0.079
1871,1,-0.498,0.237,-0.302,0.113,-0.255,0.081,-0.255,0.082,-0.25,0.079
1871,2,-0.527,0.29,-0.296,0.113,-0.256,0.08,-0.255,0.082,-0.248,0.079
1871,3,-0.233,0.192,-0.31,0.114,-0.258,0.08,-0.254,0.081,-0.246,0.079
1871,4,-0.057,0.161,-0.305,0.115,-0.262,0.079,-0.252,0.081,-0.244,0.078
1871,5,-0.278,0.154,-0.32,0.111,-0.263,0.079,-0.253,0.08,-0.243,0.078
1871,6,-0.219,0.159,-0.305,0.11,-0.265,0.078,-0.254,0.08,-0.243,0.078
1871,7,-0.16,0.156,-0.301,0.107,-0.265,0.078,-0.256,0.08,-0.242,0.078
1871,8,-0.196,0.137,-0.291,0.105,-0.27,0.077,-0.256,0.079,-0.242,0.078
1871,9,-0.378,0.144,-0.302,0.108,-0.273,0.076,-0.257,0.078,-0.242,0.077
1871,10,-0.257,0.144,-0.325,0.108,-0.275,0.076,-0.257,0.078,-0.241,0.077
1871,11,-0.48,0.231,-0.317,0.108,-0.276,0.076,-0.26,0.078,-0.241,0.077
1871,12,-0.379,0.188,-0.32,0.108,-0.278,0.075,-0.266,0.077,-0.241,0.077
1872,1,-0.451,0.276,-0.316,0.104,-0.278,0.075,-0.266,0.077,-0.237,0.077
1872,2,-0.406,0.263,-0.304,0.104,-0.278,0.075,-0.264,0.076,-0.234,0.077
1872,3,-0.37,0.194,-0.286,0.103,-0.279,0.075,-0.262,0.076,-0.232,0.077
1872,4,-0.332,0.187,-0.282,0.103,-0.281,0.075,-0.261,0.075,-0.231,0.076
1872,5,-0.182,0.148,-0.272,0.099,-0.285,0.075,-0.259,0.074,-0.231,0.076
1872,6,-0.25,0.135,-0.277,0.097,-0.284,0.074,-0.258,0.074,-0.231,0.076
1872,7,-0.118,0.139,-0.261,0.092,-0.287,0.074,-0.255,0.073,-0.231,0.076
1872,8,-0.041,0.139,-0.233,0.091,-0.285,0.073,-0.251,0.073,-0.23,0.076
1872,9,-0.172,0.146,-0.224,0.089,-0.287,0.073,-0.249,0.073,-0.229,0.076
1872,10,-0.204,0.139,-0.228,0.09,-0.289,0.073,-0.247,0.073,-0.228,0.076
1872,11,-0.361,0.223,-0.235,0.091,-0.29,0.072,-0.247,0.072,-0.228,0.076
1872,12,-0.432,0.228,-0.231,0.092,-0.292,0.072,-0.246,0.071,-0.227,0.076
1873,1,-0.261,0.224,-0.235,0.093,-0.294,0.072,-0.242,0.071,-0.228,0.075
1873,2,-0.072,0.244,-0.244,0.094,-0.293,0.072,-0.234,0.07,-0.229,0.075
1873,3,-0.262,0.173,-0.258,0.099,-0.293,0.072,-0.228,0.07,-0.228,0.075
1873,4,-0.382,0.178,-0.262,0.098,-0.291,0.072,-0.224,0.069,-0.229,0.075
1873,5,-0.267,0.153,-0.259,0.094,-0.294,0.071,-0.224,0.069,-0.229,0.074
1873,6,-0.203,0.14,-0.242,0.092,-0.292,0.071,-0.222,0.069,-0.228,0.074
1873,7,-0.168,0.138,-0.237,0.091,-0.29,0.07,-0.222,0.068,-0.228,0.074
1873,8,-0.142,0.133,-0.255,0.088,-0.286,0.069,-0.221,0.068,-0.228,0.074
1873,9,-0.344,0.172,-0.287,0.09,-0.287,0.069,-0.219,0.067,-0.227,0.073
1873,10,-0.253,0.133,-0.285,0.089,-0.29,0.069,-0.22,0.067,-0.227,0.073
1873,11,-0.321,0.159,-0.285,0.091,-0.294,0.068,-0.218,0.067,-0.227,0.072
1873,12,-0.225,0.194,-0.295,0.092,-0.295,0.067,-0.218,0.067,-0.227,0.072
1874,1,-0.201,0.212,-0.304,0.094,-0.295,0.067,-0.218,0.066,-0.226,0.072
1874,2,-0.289,0.169,-0.307,0.096,-0.297,0.067,-0.22,0.066,-0.225,0.072
1874,3,-0.652,0.146,-0.294,0.096,-0.296,0.067,-0.216,0.066,-0.225,0.071
1874,4,-0.361,0.151,-0.3,0.097,-0.296,0.067,-0.217,0.065,-0.226,0.071
1874,5,-0.263,0.198,-0.306,0.096,-0.296,0.067,-0.217,0.065,-0.227,0.071
1874,6,-0.32,0.14,-0.316,0.09,-0.298,0.067,-0.217,0.065,-0.229,0.071
1874,7,-0.272,0.155,-0.338,0.09,-0.295,0.067,-0.217,0.064,-0.23,0.071
1874,8,-0.186,0.145,-0.343,0.09,-0.289,0.067,-0.217,0.064,-0.231,0.07
1874,9,-0.181,0.136,-0.325,0.092,-0.282,0.067,-0.218,0.064,-0.231,0.07
1874,10,-0.325,0.137,-0.322,0.091,-0.278,0.067,-0.217,0.064,-0.231,0.07
1874,11,-0.403,0.13,-0.321,0.087,-0.276,0.067,-0.218,0.064,-0.232,0.07
1874,12,-0.339,0.185,-0.316,0.086,-0.273,0.067,-0.218,0.064,-0.232,0.07
1875,1,-0.462,0.183,-0.311,0.084,-0.269,0.067,-0.219,0.064,-0.235,0.069
1875,2,-0.354,0.17,-0.314,0.082,-0.265,0.067,-0.219,0.064,-0.236,0.069
1875,3,-0.43,0.158,-0.319,0.082,-0.259,0.068,-0.218,0.064,-0.236,0.069
1875,4,-0.331,0.161,-0.307,0.083,-0.253,0.068,-0.219,0.063,-0.236,0.069
1875,5,-0.25,0.135,-0.315,0.085,-0.244,0.068,-0.219,0.063,-0.237,0.068
1875,6,-0.258,0.145,-0.323,0.091,-0.238,0.068,-0.221,0.063,-0.239,0.068
1875,7,-0.21,0.137,-0.315,0.092,-0.233,0.068,-0.222,0.063,-0.239,0.068
1875,8,-0.231,0.145,-0.306,0.095,-0.225,0.069,-0.222,0.064,-0.24,0.067
1875,9,-0.234,0.136,-0.295,0.094,-0.213,0.069,-0.223,0.064,-0.241,0.067
1875,10,-0.176,0.137,-0.289,0.092,-0.201,0.069,-0.223,0.064,-0.241,0.067
1875,11,-0.504,0.153,-0.309,0.093,-0.198,0.069,-0.222,0.063,-0.242,0.067
1875,12,-0.434,0.195,-0.314,0.091,-0.193,0.069,-0.219,0.063,-0.241,0.066
1876,1,-0.368,0.19,-0.311,0.09,-0.189,0.069,-0.216,0.062,-0.243,0.066
1876,2,-0.248,0.176,-0.315,0.09,-0.186,0.069,-0.213,0.062,-0.244,0.066
1876,3,-0.295,0.144,-0.324,0.093,-0.181,0.07,-0.211,0.062,-0.245,0.065
1876,4,-0.254,0.136,-0.332,0.093,-0.178,0.07,-0.211,0.062,-0.244,0.065
1876,5,-0.494,0.15,-0.325,0.094,-0.172,0.07,-0.209,0.062,-0.244,0.065
1876,6,-0.319,0.122,-0.334,0.089,-0.172,0.069,-0.21,0.062,-0.245,0.065
1876,7,-0.17,0.145,-0.322,0.088,-0.171,0.069,-0.21,0.062,-0.247,0.065
1876,8,-0.284,0.151,-0.306,0.09,-0.169,0.069,-0.21,0.062,-0.247,0.064
1876,9,-0.341,0.145,-0.278,0.089,-0.16,0.069,-0.209,0.062,-0.248,0.064
1876,10,-0.27,0.139,-0.265,0.089,-0.158,0.069,-0.209,0.061,-0.249,0.064
1876,11,-0.428,0.158,-0.23,0.09,-0.158,0.068,-0.208,0.061,-0.251,0.064
1876,12,-0.534,0.144,-0.209,0.091,-0.156,0.068,-0.207,0.061,-0.253,0.063
1877,1,-0.234,0.186,-0.185,0.091,-0.155,0.068,-0.202,0.061,-0.256,0.063
1877,2,-0.046,0.208,-0.144,0.089,-0.156,0.068,-0.199,0.061,-0.257,0.063
1877,3,0.037,0.137,-0.103,0.089,-0.158,0.068,-0.196,0.061,-0.258,0.063
1877,4,-0.097,0.152,-0.067,0.089,-0.154,0.068,-0.196,0.061,-0.259,0.062
1877,5,-0.08,0.181,-0.013,0.089,-0.152,0.068,-0.196,0.061,-0.259,0.062
1877,6,-0.063,0.129,0.026,0.089,-0.153,0.068,-0.197,0.061,-0.261,0.062
1877,7,0.118,0.144,0.045,0.088,-0.152,0.068,-0.199,0.061,-0.261,0.062
1877,8,0.209,0.153,0.083,0.087,-0.153,0.068,-0.2,0.062,-0.262,0.061
1877,9,0.155,0.144,0.122,0.088,-0.15,0.067,-0.201,0.062,-0.263,0.061
1877,10,0.159,0.14,0.154,0.087,-0.149,0.067,-0.202,0.062,-0.265,0.061
1877,11,0.216,0.145,0.156,0.087,-0.149,0.067,-0.202,0.061,-0.267,0.061
1877,12,-0.065,0.162,0.167,0.087,-0.15,0.067,-0.202,0.061,-0.268,0.061
1878,1,-0.0,0.176,0.164,0.087,-0.151,0.068,-0.203,0.061,-0.267,0.06
1878,2,0.41,0.197,0.151,0.09,-0.15,0.068,-0.206,0.061,-0.267,0.06
1878,3,0.5,0.138,0.135,0.089,-0.152,0.068,-0.205,0.061,-0.268,0.06
1878,4,0.284,0.142,0.116,0.089,-0.154,0.068,-0.205,0.061,-0.268,0.06
1878,5,-0.055,0.139,0.098,0.09,-0.149,0.068,-0.205,0.061,-0.269,0.059
1878,6,0.073,0.134,0.088,0.09,-0.145,0.067,-0.204,0.061,-0.27,0.059
1878,7,0.087,0.133,0.074,0.088,-0.141,0.067,-0.205,0.061,-0.271,0.059
1878,8,0.051,0.152,0.026,0.086,-0.139,0.066,-0.207,0.061,-0.272,0.059
1878,9,-0.037,0.125,-0.024,0.084,-0.136,0.066,-0.207,0.061,-0.273,0.059
1878,10,-0.07,0.13,-0.069,0.084,-0.132,0.066,-0.207,0.061,-0.273,0.059
1878,11,-0.004,0.141,-0.086,0.083,-0.125,0.066,-0.208,0.061,-0.273,0.059
1878,12,-0.18,0.153,-0.109,0.082,-0.125,0.066,-0.208,0.061,-0.272,0.058
1879,1,-0.17,0.16,-0.134,0.083,-0.125,0.067,-0.208,0.061,-0.272,0.058
1879,2,-0.164,0.158,-0.158,0.084,-0.123,0.067,-0.207,0.061,-0.271,0.058
1879,3,-0.104,0.161,-0.178,0.084,-0.122,0.066,-0.206,0.061,-0.269,0.058
1879,4,-0.255,0.142,-0.182,0.084,-0.122,0.066,-0.207,0.061,-0.268,0.058
1879,5,-0.261,0.129,-0.203,0.081,-0.121,0.066,-0.209,0.06,-0.268,0.058
1879,6,-0.201,0.138,-0.224,0.08,-0.116,0.065,-0.21,0.06,-0.268,0.058
1879,7,-0.214,0.132,-0.24,0.081,-0.11,0.066,-0.212,0.06,-0.268,0.057
1879,8,-0.235,0.143,-0.26,0.079,-0.109,0.066,-0.214,0.06,-0.268,0.057
1879,9,-0.28,0.131,-0.272,0.08,-0.111,0.065,-0.217,0.06,-0.269,0.057
1879,10,-0.121,0.137,-0.276,0.081,-0.114,0.065,-0.218,0.06,-0.269,0.057
1879,11,-0.247,0.135,-0.275,0.083,-0.117,0.065,-0.219,0.06,-0.27,0.057
1879,12,-0.431,0.157,-0.285,0.087,-0.121,0.064,-0.22,0.06,-0.27,0.057
1880,1,-0.364,0.177,-0.289,0.087,-0.129,0.064,-0.221,0.06,-0.271,0.057
1880,2,-0.409,0.15,-0.285,0.089,-0.136,0.064,-0.222,0.06,-0.27,0.057
1880,3,-0.251,0.153,-0.291,0.09,-0.142,0.065,-0.222,0.06,-0.271,0.057
1880,4,-0.303,0.159,-0.307,0.093,-0.15,0.064,-0.223,0.059,-0.272,0.057
1880,5,-0.241,0.156,-0.301,0.093,-0.159,0.064,-0.225,0.059,-0.273,0.057
1880,6,-0.323,0.142,-0.284,0.092,-0.167,0.064,-0.228,0.059,-0.275,0.057
1880,7,-0.268,0.145,-0.262,0.095,-0.173,0.064,-0.229,0.059,-0.276,0.057
1880,8,-0.186,0.156,-0.241,0.096,-0.187,0.064,-0.231,0.059,-0.277,0.057
1880,9,-0.347,0.127,-0.225,0.095,-0.198,0.063,-0.232,0.059,-0.277,0.057
1880,10,-0.313,0.145,-0.201,0.093,-0.208,0.064,-0.233,0.059,-0.277,0.057
1880,11,-0.173,0.135,-0.189,0.091,-0.211,0.063,-0.232,0.059,-0.279,0.056
1880,12,-0.231,0.143,-0.19,0.089,-0.215,0.063,-0.229,0.059,-0.278,0.056
1881,1,-0.101,0.211,-0.182,0.089,-0.221,0.063,-0.231,0.059,-0.278,0.056
1881,2,-0.154,0.155,-0.179,0.086,-0.227,0.064,-0.234,0.058,-0.278,0.056
1881,3,-0.064,0.14,-0.176,0.085,-0.232,0.063,-0.235,0.058,-0.278,0.056
1881,4,-0.01,0.138,-0.172,0.083,-0.236,0.064,-0.236,0.058,-0.279,0.056
1881,5,-0.095,0.136,-0.186,0.082,-0.243,0.063,-0.235,0.058,-0.279,0.056
1881,6,-0.339,0.133,-0.184,0.082,-0.244,0.064,-0.236,0.058,-0.279,0.056
1881,7,-0.17,0.14,-0.167,0.08,-0.245,0.064,-0.237,0.058,-0.28,0.056
1881,8,-0.156,0.134,-0.152,0.08,-0.245,0.063,-0.238,0.058,-0.28,0.056
1881,9,-0.303,0.124,-0.155,0.081,-0.251,0.063,-0.239,0.058,-0.28,0.056
1881,10,-0.269,0.115,-0.176,0.081,-0.255,0.063,-0.241,0.058,-0.28,0.056
1881,11,-0.338,0.163,-0.19,0.082,-0.26,0.063,-0.242,0.058,-0.28,0.056
1881,12,-0.209,0.143,-0.19,0.083,-0.264,0.064,-0.24,0.058,-0.279,0.056
1882,1,0.106,0.159,-0.204,0.083,-0.27,0.064,-0.246,0.057,-0.278,0.056
1882,2,0.028,0.173,-0.208,0.084,-0.273,0.064,-0.251,0.057,-0.277,0.056
1882,3,-0.111,0.13,-0.198,0.084,-0.276,0.064,-0.255,0.057,-0.277,0.056
1882,4,-0.252,0.118,-0.203,0.084,-0.282,0.063,-0.257,0.057,-0.278,0.056
1882,5,-0.262,0.137,-0.206,0.084,-0.287,0.063,-0.26,0.057,-0.279,0.056
1882,6,-0.342,0.129,-0.231,0.084,-0.287,0.063,-0.263,0.057,-0.279,0.056
1882,7,-0.344,0.119,-0.272,0.085,-0.291,0.064,-0.267,0.057,-0.28,0.056
1882,8,-0.198,0.13,-0.308,0.083,-0.292,0.064,-0.273,0.057,-0.282,0.056
1882,9,-0.187,0.123,-0.313,0.082,-0.294,0.063,-0.278,0.057,-0.283,0.056
1882,10,-0.325,0.108,-0.318,0.08,-0.297,0.063,-0.282,0.057,-0.283,0.056
1882,11,-0.372,0.145,-0.318,0.079,-0.302,0.063,-0.287,0.057,-0.284,0.056
1882,12,-0.518,0.132,-0.301,0.079,-0.306,0.062,-0.289,0.057,-0.285,0.056
1883,1,-0.386,0.157,-0.295,0.078,-0.307,0.062,-0.292,0.057,-0.287,0.056
1883,2,-0.403,0.175,-0.306,0.078,-0.311,0.062,-0.3,0.057,-0.289,0.056
1883,3,-0.169,0.12,-0.319,0.078,-0.312,0.062,-0.307,0.057,-0.289,0.056
1883,4,-0.314,0.127,-0.316,0.079,-0.312,0.062,-0.312,0.057,-0.289,0.056
1883,5,-0.253,0.129,-0.321,0.078,-0.315,0.062,-0.315,0.057,-0.29,0.056
1883,6,-0.148,0.126,-0.299,0.08,-0.314,0.061,-0.318,0.057,-0.29,0.056
1883,7,-0.27,0.141,-0.284,0.079,-0.321,0.061,-0.321,0.057,-0.29,0.056
1883,8,-0.329,0.126,-0.264,0.078,-0.328,0.061,-0.324,0.057,-0.291,0.056
1883,9,-0.338,0.112,-0.29,0.078,-0.335,0.061,-0.326,0.057,-0.291,0.056
1883,10,-0.287,0.121,-0.304,0.078,-0.341,0.062,-0.326,0.057,-0.291,0.056
1883,11,-0.44,0.121,-0.327,0.078,-0.345,0.062,-0.327,0.057,-0.291,0.056
1883,12,-0.25,0.146,-0.356,0.077,-0.347,0.061,-0.327,0.057,-0.291,0.056
1884,1,-0.208,0.137,-0.377,0.076,-0.349,0.062,-0.326,0.057,-0.293,0.057
1884,2,-0.166,0.142,-0.386,0.076,-0.354,0.062,-0.323,0.057,-0.293,0.057
1884,3,-0.481,0.128,-0.398,0.075,-0.357,0.062,-0.322,0.057,-0.292,0.057
1884,4,-0.482,0.112,-0.411,0.074,-0.359,0.062,-0.32,0.057,-0.292,0.057
1884,5,-0.524,0.118,-0.421,0.073,-0.362,0.062,-0.319,0.057,-0.293,0.057
1884,6,-0.492,0.111,-0.436,0.073,-0.365,0.061,-0.319,0.057,-0.293,0.057
1884,7,-0.522,0.118,-0.471,0.074,-0.382,0.061,-0.319,0.057,-0.294,0.057
1884,8,-0.441,0.128,-0.493,0.076,-0.393,0.06,-0.319,0.057,-0.294,0.057
1884,9,-0.478,0.127,-0.486,0.076,-0.398,0.06,-0.32,0.058,-0.294,0.057
1884,10,-0.447,0.108,-0.487,0.076,-0.4,0.06,-0.321,0.058,-0.294,0.057
1884,11,-0.562,0.126,-0.487,0.078,-0.403,0.06,-0.323,0.057,-0.294,0.057
1884,12,-0.431,0.162,-0.491,0.08,-0.405,0.06,-0.322,0.058,-0.294,0.057
1885,1,-0.622,0.153,-0.477,0.081,-0.405,0.06,-0.322,0.058,-0.294,0.057
1885,2,-0.433,0.141,-0.475,0.081,-0.41,0.06,-0.322,0.058,-0.294,0.057
1885,3,-0.394,0.126,-0.469,0.082,-0.414,0.06,-0.324,0.058,-0.294,0.057
1885,4,-0.496,0.126,-0.458,0.083,-0.415,0.06,-0.325,0.058,-0.294,0.057
1885,5,-0.522,0.153,-0.44,0.083,-0.415,0.059,-0.327,0.057,-0.294,0.057
1885,6,-0.547,0.147,-0.417,0.083,-0.412,0.06,-0.328,0.057,-0.294,0.057
1885,7,-0.354,0.14,-0.409,0.082,-0.411,0.06,-0.329,0.057,-0.295,0.057
1885,8,-0.42,0.126,-0.421,0.081,-0.412,0.06,-0.331,0.057,-0.295,0.057
1885,9,-0.398,0.124,-0.431,0.08,-0.417,0.06,-0.332,0.057,-0.295,0.057
1885,10,-0.321,0.143,-0.421,0.08,-0.417,0.06,-0.332,0.057,-0.295,0.058
1885,11,-0.348,0.129,-0.403,0.077,-0.418,0.06,-0.336,0.057,-0.294,0.058
1885,12,-0.151,0.124,-0.396,0.074,-0.421,0.06,-0.337,0.057,-0.293,0.058
1886,1,-0.525,0.143,-0.393,0.074,-0.421,0.06,-0.34,0.057,-0.292,0.058
1886,2,-0.578,0.136,-0.393,0.075,-0.42,0.06,-0.343,0.057,-0.292,0.058
1886,3,-0.513,0.108,-0.399,0.075,-0.419,0.06,-0.344,0.057,-0.293,0.058
1886,4,-0.37,0.119,-0.409,0.075,-0.416,0.059,-0.347,0.057,-0.293,0.058
1886,5,-0.314,0.127,-0.424,0.076,-0.412,0.06,-0.348,0.058,-0.292,0.058
1886,6,-0.461,0.101,-0.443,0.076,-0.409,0.059,-0.348,0.058,-0.291,0.058
1886,7,-0.315,0.123,-0.471,0.076,-0.407,0.06,-0.35,0.058,-0.291,0.058
1886,8,-0.426,0.139,-0.477,0.074,-0.401,0.06,-0.351,0.058,-0.291,0.058
1886,9,-0.468,0.133,-0.472,0.075,-0.393,0.06,-0.35,0.058,-0.29,0.058
1886,10,-0.442,0.105,-0.469,0.074,-0.384,0.06,-0.351,0.058,-0.289,0.058
1886,11,-0.522,0.122,-0.48,0.076,-0.378,0.06,-0.352,0.058,-0.289,0.058
1886,12,-0.378,0.121,-0.481,0.078,-0.374,0.06,-0.351,0.058,-0.287,0.058
1887,1,-0.869,0.136,-0.484,0.078,-0.368,0.06,-0.354,0.058,-0.287,0.058
1887,2,-0.644,0.122,-0.49,0.077,-0.365,0.06,-0.355,0.057,-0.287,0.058
1887,3,-0.456,0.124,-0.484,0.076,-0.363,0.06,-0.358,0.057,-0.289,0.058
1887,4,-0.336,0.113,-0.482,0.075,-0.361,0.06,-0.36,0.057,-0.289,0.058
1887,5,-0.437,0.136,-0.467,0.074,-0.358,0.06,-0.361,0.057,-0.289,0.058
1887,6,-0.482,0.122,-0.465,0.074,-0.356,0.06,-0.36,0.057,-0.289,0.058
1887,7,-0.344,0.131,-0.422,0.076,-0.353,0.06,-0.361,0.058,-0.29,0.059
1887,8,-0.504,0.134,-0.406,0.076,-0.352,0.059,-0.363,0.058,-0.292,0.059
1887,9,-0.393,0.109,-0.405,0.076,-0.355,0.059,-0.365,0.058,-0.294,0.059
